Timestamp,Substation_ID,Asset_ID,Voltage_V,Current_A,Power_kW,Frequency_Hz,Energy_Consumed_kWh,Load_Type,Fault_Event,Reconfig_Action,Asset_Type
2025-05-01 11:47:00,SS_001,SW_01,233.92,9.94,2.33,49.95,0.0388,Residential,None,None,Switch
2025-05-01 11:48:00,SS_001,TR_01,230.11,11.64,2.68,49.76,0.0447,Commercial,None,None,Transformer
2025-05-01 11:49:00,SS_001,SW_01,235.57,12.15,2.86,50.14,0.0477,Residential,None,None,Switch
2025-05-01 11:50:00,SS_002,SW_01,232.19,10.06,2.34,50.13,0.039,Industrial,None,None,Switch
2025-05-01 11:51:00,SS_002,SM_01,232.96,8.94,2.08,49.89,0.0347,Residential,None,None,SmartMeter
2025-05-01 11:52:00,SS_002,SW_01,230.51,14.65,3.38,49.75,0.0563,Commercial,None,None,Switch
2025-05-01 11:53:00,SS_002,SW_01,222.66,10.49,2.34,50.01,0.039,Industrial,None,None,Switch
2025-05-01 11:54:00,SS_001,SM_01,230.87,10.73,2.48,49.96,0.0413,Industrial,None,None,SmartMeter
2025-05-01 11:55:00,SS_002,SM_01,237.45,5.2,1.23,49.83,0.0205,Residential,None,None,SmartMeter
2025-05-01 11:56:00,SS_001,TR_01,229.48,5.07,1.16,49.96,0.0193,Industrial,Overload,Load_Balance,Transformer
2025-05-01 11:57:00,SS_002,SM_01,238.31,10.06,2.4,50.05,0.04,Industrial,None,None,SmartMeter
2025-05-01 11:58:00,SS_002,SM_01,223.7,8.15,1.82,49.92,0.0303,Industrial,None,None,SmartMeter
2025-05-01 11:59:00,SS_002,SM_01,228.41,13.84,3.16,50.11,0.0527,Residential,None,None,SmartMeter
2025-05-01 12:00:00,SS_001,SM_01,224.44,10.74,2.41,50.1,0.0402,Residential,None,None,SmartMeter
2025-05-01 12:01:00,SS_001,SM_01,235.7,14.74,3.47,49.8,0.0578,Residential,None,None,SmartMeter
2025-05-01 12:02:00,SS_001,SM_01,225.95,6.23,1.41,49.95,0.0235,Industrial,None,None,SmartMeter
2025-05-01 12:03:00,SS_002,SM_01,232.33,12.96,3.01,49.98,0.0502,Industrial,None,None,SmartMeter
2025-05-01 12:04:00,SS_002,SW_01,228.4,10.46,2.39,49.83,0.0398,Residential,None,None,Switch
2025-05-01 12:05:00,SS_001,SM_01,240.45,5.18,1.25,50.04,0.0208,Residential,None,None,SmartMeter
2025-05-01 12:06:00,SS_002,SW_01,240.12,10.02,2.41,49.96,0.0402,Commercial,None,None,Switch
2025-05-01 12:07:00,SS_002,TR_01,228.21,9.46,2.16,50.27,0.036,Commercial,None,None,Transformer
2025-05-01 12:08:00,SS_001,SM_01,218.94,14.6,3.2,49.72,0.0533,Residential,None,None,SmartMeter
2025-05-01 12:09:00,SS_001,SW_01,228.67,8.71,1.99,50.12,0.0332,Commercial,None,None,Switch
2025-05-01 12:10:00,SS_002,SW_01,222.01,11.39,2.53,50.4,0.0422,Commercial,None,None,Switch
2025-05-01 12:11:00,SS_002,TR_01,223.18,10.57,2.36,49.87,0.0393,Commercial,None,None,Transformer
2025-05-01 12:12:00,SS_002,SM_01,232.13,10.06,2.34,49.87,0.039,Residential,None,None,SmartMeter
2025-05-01 12:13:00,SS_001,SM_01,232.44,15.41,3.58,49.96,0.0597,Commercial,Overload,Load_Balance,SmartMeter
2025-05-01 12:14:00,SS_002,TR_01,233.6,6.12,1.43,49.81,0.0238,Residential,None,None,Transformer
2025-05-01 12:15:00,SS_002,SW_01,232.36,14.45,3.36,50.07,0.056,Residential,None,None,Switch
2025-05-01 12:16:00,SS_002,SW_01,228.43,10.0,2.28,49.75,0.038,Residential,UnderVoltage,Load_Balance,Switch
2025-05-01 12:17:00,SS_002,SW_01,233.02,12.65,2.95,49.91,0.0492,Residential,None,None,Switch
2025-05-01 12:18:00,SS_002,TR_01,227.65,10.8,2.46,49.91,0.041,Industrial,None,None,Transformer
2025-05-01 12:19:00,SS_001,SW_01,229.67,16.3,3.74,49.95,0.0623,Industrial,None,None,Switch
2025-05-01 12:20:00,SS_001,TR_01,228.21,8.06,1.84,50.15,0.0307,Commercial,None,None,Transformer
2025-05-01 12:21:00,SS_002,SM_01,229.09,8.05,1.84,50.26,0.0307,Residential,None,None,SmartMeter
2025-05-01 12:22:00,SS_001,SW_01,237.1,8.2,1.94,49.63,0.0323,Commercial,Outage,Load_Balance,Switch
2025-05-01 12:23:00,SS_002,SM_01,235.04,7.95,1.87,50.16,0.0312,Residential,None,None,SmartMeter
2025-05-01 12:24:00,SS_002,SM_01,220.15,12.68,2.79,49.76,0.0465,Commercial,None,None,SmartMeter
2025-05-01 12:25:00,SS_001,SW_01,233.65,10.04,2.35,49.81,0.0392,Residential,None,None,Switch
2025-05-01 12:26:00,SS_001,SW_01,227.96,12.06,2.75,50.02,0.0458,Industrial,None,None,Switch
2025-05-01 12:27:00,SS_002,SM_01,232.92,15.93,3.71,49.69,0.0618,Commercial,None,None,SmartMeter
2025-05-01 12:28:00,SS_002,SW_01,238.09,10.31,2.45,49.82,0.0408,Residential,None,None,Switch
2025-05-01 12:29:00,SS_002,SW_01,223.35,9.43,2.11,50.18,0.0352,Industrial,None,None,Switch
2025-05-01 12:30:00,SS_001,SM_01,229.36,14.53,3.33,49.71,0.0555,Industrial,None,None,SmartMeter
2025-05-01 12:31:00,SS_001,TR_01,229.94,6.24,1.43,50.07,0.0238,Industrial,None,None,Transformer
2025-05-01 12:32:00,SS_002,SW_01,234.43,8.74,2.05,49.48,0.0342,Commercial,None,None,Switch
2025-05-01 12:33:00,SS_002,TR_01,230.99,11.31,2.61,50.08,0.0435,Residential,None,None,Transformer
2025-05-01 12:34:00,SS_002,TR_01,236.18,6.79,1.6,50.14,0.0267,Residential,None,None,Transformer
2025-05-01 12:35:00,SS_001,SM_01,235.96,4.66,1.1,50.06,0.0183,Residential,None,None,SmartMeter
2025-05-01 12:36:00,SS_002,TR_01,227.48,9.76,2.22,50.07,0.037,Industrial,None,None,Transformer
2025-05-01 12:37:00,SS_002,TR_01,227.56,7.97,1.81,50.01,0.0302,Commercial,None,None,Transformer
2025-05-01 12:38:00,SS_002,TR_01,224.56,6.74,1.51,50.14,0.0252,Residential,None,None,Transformer
2025-05-01 12:39:00,SS_002,TR_01,224.26,12.0,2.69,50.09,0.0448,Residential,UnderVoltage,Load_Balance,Transformer
2025-05-01 12:40:00,SS_001,SW_01,221.37,7.97,1.76,50.24,0.0293,Commercial,None,None,Switch
2025-05-01 12:41:00,SS_002,SM_01,225.09,8.61,1.94,50.09,0.0323,Residential,None,None,SmartMeter
2025-05-01 12:42:00,SS_001,TR_01,233.92,9.25,2.16,49.88,0.036,Residential,None,None,Transformer
2025-05-01 12:43:00,SS_002,TR_01,237.11,15.22,3.61,50.2,0.0602,Commercial,None,None,Transformer
2025-05-01 12:44:00,SS_001,SW_01,230.43,7.58,1.75,49.83,0.0292,Commercial,None,None,Switch
2025-05-01 12:45:00,SS_001,TR_01,232.61,11.26,2.62,50.28,0.0437,Industrial,None,None,Transformer
2025-05-01 12:46:00,SS_002,SM_01,233.25,5.49,1.28,50.21,0.0213,Commercial,Overload,Load_Balance,SmartMeter
2025-05-01 12:47:00,SS_002,TR_01,225.01,8.85,1.99,50.05,0.0332,Residential,None,None,Transformer
2025-05-01 12:48:00,SS_002,SM_01,239.98,19.33,4.64,50.12,0.0773,Industrial,None,None,SmartMeter
2025-05-01 12:49:00,SS_001,TR_01,229.08,11.6,2.66,50.18,0.0443,Commercial,Outage,Load_Balance,Transformer
2025-05-01 12:50:00,SS_002,SM_01,228.4,15.39,3.52,50.05,0.0587,Industrial,None,None,SmartMeter
2025-05-01 12:51:00,SS_001,SM_01,232.49,12.0,2.79,50.08,0.0465,Industrial,None,None,SmartMeter
2025-05-01 12:52:00,SS_002,SW_01,234.19,8.15,1.91,49.89,0.0318,Residential,None,None,Switch
2025-05-01 12:53:00,SS_002,SW_01,224.5,11.32,2.54,50.16,0.0423,Commercial,None,None,Switch
2025-05-01 12:54:00,SS_001,SW_01,232.29,15.02,3.49,50.0,0.0582,Commercial,None,None,Switch
2025-05-01 12:55:00,SS_002,TR_01,233.34,6.72,1.57,49.92,0.0262,Industrial,None,None,Transformer
2025-05-01 12:56:00,SS_002,SW_01,233.48,12.55,2.93,49.94,0.0488,Commercial,None,None,Switch
2025-05-01 12:57:00,SS_001,TR_01,229.64,5.45,1.25,49.93,0.0208,Commercial,None,None,Transformer
2025-05-01 12:58:00,SS_001,SM_01,234.45,11.73,2.75,50.1,0.0458,Industrial,None,None,SmartMeter
2025-05-01 12:59:00,SS_001,SW_01,230.25,10.02,2.31,49.87,0.0385,Residential,None,None,Switch
2025-05-01 13:00:00,SS_002,SW_01,233.49,11.26,2.63,50.1,0.0438,Industrial,None,None,Switch
2025-05-01 13:01:00,SS_001,SW_01,227.37,3.54,0.8,50.22,0.0133,Commercial,None,None,Switch
2025-05-01 13:02:00,SS_002,TR_01,227.61,7.41,1.69,50.14,0.0282,Industrial,None,None,Transformer
2025-05-01 13:03:00,SS_002,SM_01,228.04,13.18,3.01,50.12,0.0502,Industrial,None,None,SmartMeter
2025-05-01 13:04:00,SS_001,SM_01,233.42,5.9,1.38,50.24,0.023,Residential,None,None,SmartMeter
2025-05-01 13:05:00,SS_002,SM_01,231.31,8.89,2.06,50.03,0.0343,Industrial,None,None,SmartMeter
2025-05-01 13:06:00,SS_001,SW_01,221.12,11.23,2.48,49.79,0.0413,Residential,None,None,Switch
2025-05-01 13:07:00,SS_002,SM_01,223.24,5.43,1.21,50.22,0.0202,Commercial,None,None,SmartMeter
2025-05-01 13:08:00,SS_001,SM_01,226.85,14.6,3.31,49.89,0.0552,Commercial,None,None,SmartMeter
2025-05-01 13:09:00,SS_001,TR_01,221.46,6.65,1.47,50.25,0.0245,Commercial,Overload,Load_Balance,Transformer
2025-05-01 13:10:00,SS_001,TR_01,229.22,8.36,1.92,50.03,0.032,Industrial,None,None,Transformer
2025-05-01 13:11:00,SS_002,SW_01,232.51,13.35,3.1,50.29,0.0517,Commercial,None,None,Switch
2025-05-01 13:12:00,SS_001,SM_01,228.2,6.02,1.37,49.92,0.0228,Commercial,UnderVoltage,Load_Balance,SmartMeter
2025-05-01 13:13:00,SS_001,SW_01,231.3,7.11,1.64,49.81,0.0273,Commercial,None,None,Switch
2025-05-01 13:14:00,SS_002,TR_01,231.72,9.85,2.28,50.01,0.038,Residential,None,None,Transformer
2025-05-01 13:15:00,SS_002,TR_01,226.21,9.31,2.11,49.82,0.0352,Commercial,None,None,Transformer
2025-05-01 13:16:00,SS_001,TR_01,234.45,13.11,3.07,49.63,0.0512,Residential,None,None,Transformer
2025-05-01 13:17:00,SS_002,SW_01,225.35,5.51,1.24,49.87,0.0207,Commercial,None,None,Switch
2025-05-01 13:18:00,SS_002,SW_01,229.58,5.65,1.3,49.82,0.0217,Industrial,None,None,Switch
2025-05-01 13:19:00,SS_001,SW_01,224.98,10.62,2.39,50.01,0.0398,Commercial,None,None,Switch
2025-05-01 13:20:00,SS_001,SW_01,226.39,10.53,2.38,49.89,0.0397,Commercial,None,None,Switch
2025-05-01 13:21:00,SS_002,SW_01,228.64,15.02,3.43,50.27,0.0572,Industrial,Outage,Load_Balance,Switch
2025-05-01 13:22:00,SS_001,SW_01,223.5,12.49,2.79,50.16,0.0465,Residential,None,None,Switch
2025-05-01 13:23:00,SS_002,SW_01,224.26,12.46,2.79,50.31,0.0465,Residential,None,None,Switch
2025-05-01 13:24:00,SS_002,TR_01,224.39,7.25,1.63,50.2,0.0272,Commercial,None,None,Transformer
2025-05-01 13:25:00,SS_001,SM_01,231.36,11.65,2.7,50.07,0.045,Commercial,None,None,SmartMeter
2025-05-01 13:26:00,SS_001,TR_01,231.95,6.02,1.4,50.21,0.0233,Residential,Overload,Load_Balance,Transformer
2025-05-01 13:27:00,SS_002,TR_01,235.85,9.31,2.2,49.99,0.0367,Residential,Overload,Load_Balance,Transformer
2025-05-01 13:28:00,SS_002,SW_01,222.34,11.54,2.57,50.11,0.0428,Commercial,None,None,Switch
2025-05-01 13:29:00,SS_002,TR_01,229.69,13.37,3.07,49.93,0.0512,Commercial,None,None,Transformer
2025-05-01 13:30:00,SS_001,TR_01,232.82,6.94,1.62,50.0,0.027,Industrial,None,None,Transformer
2025-05-01 13:31:00,SS_002,SM_01,229.13,10.68,2.45,49.93,0.0408,Commercial,None,None,SmartMeter
2025-05-01 13:32:00,SS_001,TR_01,229.34,12.48,2.86,49.91,0.0477,Residential,None,None,Transformer
2025-05-01 13:33:00,SS_002,SW_01,221.97,15.25,3.39,50.28,0.0565,Industrial,None,None,Switch
2025-05-01 13:34:00,SS_002,SW_01,223.54,12.07,2.7,49.9,0.045,Commercial,Overload,Load_Balance,Switch
2025-05-01 13:35:00,SS_002,TR_01,231.32,10.88,2.52,49.95,0.042,Residential,Outage,Load_Balance,Transformer
2025-05-01 13:36:00,SS_002,SW_01,226.08,7.93,1.79,49.82,0.0298,Commercial,None,None,Switch
2025-05-01 13:37:00,SS_001,SW_01,225.84,9.8,2.21,49.86,0.0368,Industrial,None,None,Switch
2025-05-01 13:38:00,SS_001,SM_01,233.41,14.46,3.38,49.88,0.0563,Industrial,None,None,SmartMeter
2025-05-01 13:39:00,SS_001,SW_01,231.2,11.5,2.66,50.09,0.0443,Residential,None,None,Switch
2025-05-01 13:40:00,SS_002,TR_01,230.38,12.23,2.82,50.1,0.047,Industrial,None,None,Transformer
2025-05-01 13:41:00,SS_001,SM_01,223.81,12.61,2.82,50.18,0.047,Commercial,UnderVoltage,Load_Balance,SmartMeter
2025-05-01 13:42:00,SS_001,SM_01,226.18,10.11,2.29,50.14,0.0382,Residential,None,None,SmartMeter
2025-05-01 13:43:00,SS_002,SM_01,228.95,13.22,3.03,50.47,0.0505,Residential,None,None,SmartMeter
2025-05-01 13:44:00,SS_001,TR_01,226.07,5.86,1.32,50.06,0.022,Commercial,None,None,Transformer
2025-05-01 13:45:00,SS_001,SM_01,233.61,9.31,2.17,50.29,0.0362,Residential,None,None,SmartMeter
2025-05-01 13:46:00,SS_002,SW_01,223.31,12.08,2.7,49.88,0.045,Commercial,None,None,Switch
2025-05-01 13:47:00,SS_001,SW_01,238.6,15.98,3.81,49.85,0.0635,Residential,None,None,Switch
2025-05-01 13:48:00,SS_002,SM_01,227.25,12.58,2.86,49.92,0.0477,Industrial,None,None,SmartMeter
2025-05-01 13:49:00,SS_002,SM_01,229.77,10.08,2.32,49.62,0.0387,Industrial,None,None,SmartMeter
2025-05-01 13:50:00,SS_002,TR_01,229.93,7.93,1.82,49.9,0.0303,Residential,None,None,Transformer
2025-05-01 13:51:00,SS_001,SM_01,237.22,6.23,1.48,50.16,0.0247,Residential,None,None,SmartMeter
2025-05-01 13:52:00,SS_002,TR_01,228.61,9.16,2.09,50.16,0.0348,Residential,None,None,Transformer
2025-05-01 13:53:00,SS_002,TR_01,231.7,11.71,2.71,50.19,0.0452,Industrial,None,None,Transformer
2025-05-01 13:54:00,SS_001,TR_01,228.34,8.16,1.86,49.78,0.031,Commercial,None,None,Transformer
2025-05-01 13:55:00,SS_001,TR_01,225.87,18.85,4.26,50.25,0.071,Residential,None,None,Transformer
2025-05-01 13:56:00,SS_002,TR_01,223.24,6.03,1.35,50.1,0.0225,Commercial,Overload,Load_Balance,Transformer
2025-05-01 13:57:00,SS_002,SW_01,232.74,11.65,2.71,49.95,0.0452,Residential,None,None,Switch
2025-05-01 13:58:00,SS_002,SM_01,229.37,10.98,2.52,50.02,0.042,Commercial,None,None,SmartMeter
2025-05-01 13:59:00,SS_001,SM_01,218.9,9.31,2.04,49.83,0.034,Industrial,None,None,SmartMeter
2025-05-01 14:00:00,SS_001,SM_01,230.88,18.96,4.38,50.07,0.073,Commercial,None,None,SmartMeter
2025-05-01 14:01:00,SS_001,SW_01,228.43,12.77,2.92,50.1,0.0487,Commercial,None,None,Switch
2025-05-01 14:02:00,SS_002,TR_01,232.1,11.82,2.74,50.41,0.0457,Commercial,UnderVoltage,Load_Balance,Transformer
2025-05-01 14:03:00,SS_002,TR_01,224.35,11.42,2.56,49.81,0.0427,Commercial,None,None,Transformer
2025-05-01 14:04:00,SS_001,SW_01,232.78,7.24,1.69,49.92,0.0282,Commercial,Overload,Load_Balance,Switch
2025-05-01 14:05:00,SS_001,SW_01,228.52,12.93,2.95,50.18,0.0492,Residential,None,None,Switch
2025-05-01 14:06:00,SS_002,SM_01,223.77,10.16,2.27,49.86,0.0378,Residential,None,None,SmartMeter
2025-05-01 14:07:00,SS_001,SM_01,223.71,9.35,2.09,49.94,0.0348,Commercial,None,None,SmartMeter
2025-05-01 14:08:00,SS_001,SW_01,242.13,11.3,2.74,49.72,0.0457,Commercial,None,None,Switch
2025-05-01 14:09:00,SS_001,SM_01,227.18,13.06,2.97,50.42,0.0495,Commercial,None,None,SmartMeter
2025-05-01 14:10:00,SS_001,TR_01,222.07,4.36,0.97,50.37,0.0162,Residential,None,None,Transformer
2025-05-01 14:11:00,SS_001,TR_01,231.95,7.4,1.72,50.11,0.0287,Commercial,None,None,Transformer
2025-05-01 14:12:00,SS_002,SM_01,216.82,10.01,2.17,50.07,0.0362,Residential,None,None,SmartMeter
2025-05-01 14:13:00,SS_002,SW_01,234.62,6.96,1.63,50.02,0.0272,Industrial,Overload,Load_Balance,Switch
2025-05-01 14:14:00,SS_001,SW_01,225.37,10.77,2.43,49.82,0.0405,Commercial,None,None,Switch
2025-05-01 14:15:00,SS_001,SW_01,227.96,7.01,1.6,50.13,0.0267,Commercial,None,None,Switch
2025-05-01 14:16:00,SS_001,TR_01,234.29,9.3,2.18,50.01,0.0363,Commercial,None,None,Transformer
2025-05-01 14:17:00,SS_002,TR_01,222.76,9.1,2.03,49.99,0.0338,Industrial,None,None,Transformer
2025-05-01 14:18:00,SS_001,SW_01,243.1,6.66,1.62,50.29,0.027,Industrial,None,None,Switch
2025-05-01 14:19:00,SS_001,TR_01,234.98,10.84,2.55,50.35,0.0425,Residential,None,None,Transformer
2025-05-01 14:20:00,SS_001,SW_01,231.86,11.17,2.59,49.99,0.0432,Industrial,None,None,Switch
2025-05-01 14:21:00,SS_001,SM_01,236.12,13.29,3.14,49.87,0.0523,Residential,None,None,SmartMeter
2025-05-01 14:22:00,SS_001,TR_01,223.4,9.39,2.1,49.84,0.035,Industrial,Outage,Load_Balance,Transformer
2025-05-01 14:23:00,SS_002,TR_01,229.68,13.71,3.15,49.91,0.0525,Commercial,Outage,Load_Balance,Transformer
2025-05-01 14:24:00,SS_002,SM_01,229.79,10.17,2.34,50.17,0.039,Commercial,None,None,SmartMeter
2025-05-01 14:25:00,SS_002,SW_01,218.77,8.18,1.79,50.04,0.0298,Residential,None,None,Switch
2025-05-01 14:26:00,SS_001,SM_01,236.0,8.52,2.01,49.62,0.0335,Residential,None,None,SmartMeter
2025-05-01 14:27:00,SS_001,TR_01,233.1,8.09,1.89,49.76,0.0315,Commercial,None,None,Transformer
2025-05-01 14:28:00,SS_001,SM_01,226.88,9.45,2.14,49.88,0.0357,Industrial,None,None,SmartMeter
2025-05-01 14:29:00,SS_001,TR_01,218.97,12.69,2.78,50.25,0.0463,Industrial,None,None,Transformer
2025-05-01 14:30:00,SS_001,SM_01,233.26,6.59,1.54,49.96,0.0257,Commercial,None,None,SmartMeter
2025-05-01 14:31:00,SS_001,SW_01,229.97,11.8,2.71,50.13,0.0452,Commercial,None,None,Switch
2025-05-01 14:32:00,SS_002,SM_01,226.33,10.25,2.32,50.09,0.0387,Commercial,None,None,SmartMeter
2025-05-01 14:33:00,SS_001,SM_01,237.28,12.11,2.87,50.16,0.0478,Commercial,Overload,Load_Balance,SmartMeter
2025-05-01 14:34:00,SS_002,TR_01,230.42,14.23,3.28,50.08,0.0547,Industrial,None,None,Transformer
2025-05-01 14:35:00,SS_001,TR_01,225.69,14.21,3.21,50.14,0.0535,Commercial,None,None,Transformer
2025-05-01 14:36:00,SS_001,SM_01,227.78,8.56,1.95,50.06,0.0325,Commercial,None,None,SmartMeter
2025-05-01 14:37:00,SS_001,SM_01,232.32,10.59,2.46,50.06,0.041,Commercial,None,None,SmartMeter
2025-05-01 14:38:00,SS_002,SM_01,238.5,13.21,3.15,50.04,0.0525,Industrial,None,None,SmartMeter
2025-05-01 14:39:00,SS_002,SM_01,234.71,6.9,1.62,50.08,0.027,Residential,Overload,Load_Balance,SmartMeter
2025-05-01 14:40:00,SS_002,SM_01,239.05,9.35,2.24,49.83,0.0373,Commercial,None,None,SmartMeter
2025-05-01 14:41:00,SS_002,SM_01,226.74,6.73,1.53,49.84,0.0255,Residential,None,None,SmartMeter
2025-05-01 14:42:00,SS_002,TR_01,228.15,5.78,1.32,50.0,0.022,Commercial,None,None,Transformer
2025-05-01 14:43:00,SS_002,TR_01,234.51,7.28,1.71,50.3,0.0285,Industrial,None,None,Transformer
2025-05-01 14:44:00,SS_002,TR_01,232.55,13.09,3.04,49.87,0.0507,Industrial,UnderVoltage,Load_Balance,Transformer
2025-05-01 14:45:00,SS_002,TR_01,234.27,6.72,1.57,50.18,0.0262,Commercial,None,None,Transformer
2025-05-01 14:46:00,SS_001,SM_01,230.86,11.66,2.69,49.76,0.0448,Industrial,None,None,SmartMeter
2025-05-01 14:47:00,SS_002,SM_01,225.52,11.79,2.66,49.81,0.0443,Industrial,Overload,Load_Balance,SmartMeter
2025-05-01 14:48:00,SS_002,TR_01,232.32,5.9,1.37,50.17,0.0228,Industrial,None,None,Transformer
2025-05-01 14:49:00,SS_002,SW_01,223.84,11.66,2.61,50.13,0.0435,Industrial,None,None,Switch
2025-05-01 14:50:00,SS_001,TR_01,226.52,11.75,2.66,50.05,0.0443,Industrial,None,None,Transformer
2025-05-01 14:51:00,SS_001,SW_01,227.31,6.97,1.58,49.61,0.0263,Industrial,UnderVoltage,Load_Balance,Switch
2025-05-01 14:52:00,SS_002,TR_01,231.75,5.31,1.23,50.02,0.0205,Residential,None,None,Transformer
2025-05-01 14:53:00,SS_002,SW_01,228.68,12.04,2.75,49.94,0.0458,Residential,None,None,Switch
2025-05-01 14:54:00,SS_001,TR_01,228.35,12.2,2.79,50.07,0.0465,Commercial,None,None,Transformer
2025-05-01 14:55:00,SS_002,TR_01,231.58,11.41,2.64,49.69,0.044,Commercial,None,None,Transformer
2025-05-01 14:56:00,SS_001,SW_01,233.78,11.84,2.77,49.8,0.0462,Industrial,None,None,Switch
2025-05-01 14:57:00,SS_002,TR_01,228.78,9.88,2.26,49.97,0.0377,Residential,None,None,Transformer
2025-05-01 14:58:00,SS_001,TR_01,231.67,14.29,3.31,50.22,0.0552,Residential,None,None,Transformer
2025-05-01 14:59:00,SS_001,SM_01,223.44,11.87,2.65,50.27,0.0442,Commercial,None,None,SmartMeter
2025-05-01 15:00:00,SS_001,SM_01,231.93,13.27,3.08,50.4,0.0513,Commercial,None,None,SmartMeter
2025-05-01 15:01:00,SS_002,SM_01,235.12,10.75,2.53,50.21,0.0422,Industrial,None,None,SmartMeter
2025-05-01 15:02:00,SS_001,TR_01,230.72,10.07,2.32,49.93,0.0387,Commercial,None,None,Transformer
2025-05-01 15:03:00,SS_001,TR_01,237.82,7.54,1.79,50.31,0.0298,Commercial,None,None,Transformer
2025-05-01 15:04:00,SS_001,TR_01,232.5,5.8,1.35,50.07,0.0225,Industrial,Overload,Load_Balance,Transformer
2025-05-01 15:05:00,SS_002,TR_01,219.5,11.88,2.61,50.18,0.0435,Industrial,None,None,Transformer
2025-05-01 15:06:00,SS_002,SW_01,227.04,10.37,2.35,50.39,0.0392,Industrial,None,None,Switch
2025-05-01 15:07:00,SS_001,TR_01,227.47,6.82,1.55,50.3,0.0258,Commercial,None,None,Transformer
2025-05-01 15:08:00,SS_002,SM_01,239.81,10.01,2.4,50.2,0.04,Residential,None,None,SmartMeter
2025-05-01 15:09:00,SS_002,SM_01,236.71,7.77,1.84,49.9,0.0307,Commercial,None,None,SmartMeter
2025-05-01 15:10:00,SS_002,SW_01,236.15,15.06,3.56,50.11,0.0593,Industrial,None,None,Switch
2025-05-01 15:11:00,SS_001,SW_01,225.6,15.96,3.6,49.89,0.06,Residential,None,None,Switch
2025-05-01 15:12:00,SS_001,SW_01,228.32,11.03,2.52,50.31,0.042,Industrial,None,None,Switch
2025-05-01 15:13:00,SS_002,SM_01,234.27,11.24,2.63,50.09,0.0438,Commercial,Overload,Load_Balance,SmartMeter
2025-05-01 15:14:00,SS_002,TR_01,230.22,11.67,2.69,49.49,0.0448,Commercial,None,None,Transformer
2025-05-01 15:15:00,SS_002,SM_01,228.52,10.72,2.45,49.77,0.0408,Commercial,Outage,Load_Balance,SmartMeter
2025-05-01 15:16:00,SS_001,TR_01,231.93,9.39,2.18,50.35,0.0363,Industrial,None,None,Transformer
2025-05-01 15:17:00,SS_002,TR_01,237.87,8.6,2.05,49.97,0.0342,Industrial,None,None,Transformer
2025-05-01 15:18:00,SS_002,TR_01,229.63,8.65,1.99,50.04,0.0332,Industrial,None,None,Transformer
2025-05-01 15:19:00,SS_002,SM_01,226.21,6.61,1.5,50.12,0.025,Commercial,None,None,SmartMeter
2025-05-01 15:20:00,SS_002,TR_01,233.15,7.59,1.77,50.18,0.0295,Residential,None,None,Transformer
2025-05-01 15:21:00,SS_002,SW_01,226.84,10.76,2.44,50.16,0.0407,Commercial,None,None,Switch
2025-05-01 15:22:00,SS_002,TR_01,229.83,11.36,2.61,49.9,0.0435,Industrial,None,None,Transformer
2025-05-01 15:23:00,SS_002,TR_01,229.02,9.38,2.15,49.85,0.0358,Residential,None,None,Transformer
2025-05-01 15:24:00,SS_001,SW_01,229.12,5.35,1.23,49.9,0.0205,Residential,None,None,Switch
2025-05-01 15:25:00,SS_002,SM_01,228.58,9.23,2.11,49.95,0.0352,Industrial,None,None,SmartMeter
2025-05-01 15:26:00,SS_001,TR_01,229.69,11.44,2.63,50.17,0.0438,Industrial,Outage,Load_Balance,Transformer
2025-05-01 15:27:00,SS_001,SW_01,226.75,6.39,1.45,49.79,0.0242,Residential,UnderVoltage,Load_Balance,Switch
2025-05-01 15:28:00,SS_002,SW_01,227.56,8.94,2.03,49.85,0.0338,Commercial,None,None,Switch
2025-05-01 15:29:00,SS_002,SM_01,223.52,8.63,1.93,50.04,0.0322,Industrial,None,None,SmartMeter
2025-05-01 15:30:00,SS_002,SW_01,232.98,8.33,1.94,49.92,0.0323,Commercial,None,None,Switch
2025-05-01 15:31:00,SS_001,TR_01,225.37,9.91,2.23,49.83,0.0372,Commercial,None,None,Transformer
2025-05-01 15:32:00,SS_001,SM_01,232.87,4.64,1.08,49.93,0.018,Commercial,None,None,SmartMeter
2025-05-01 15:33:00,SS_001,TR_01,231.51,10.55,2.44,50.54,0.0407,Industrial,None,None,Transformer
2025-05-01 15:34:00,SS_001,SM_01,231.75,6.99,1.62,49.98,0.027,Residential,None,None,SmartMeter
2025-05-01 15:35:00,SS_001,TR_01,221.12,9.76,2.16,49.83,0.036,Residential,None,None,Transformer
2025-05-01 15:36:00,SS_002,TR_01,234.58,8.35,1.96,49.98,0.0327,Industrial,None,None,Transformer
2025-05-01 15:37:00,SS_002,SW_01,226.82,15.22,3.45,49.94,0.0575,Commercial,UnderVoltage,Load_Balance,Switch
2025-05-01 15:38:00,SS_002,TR_01,239.16,12.44,2.98,50.1,0.0497,Residential,None,None,Transformer
2025-05-01 15:39:00,SS_001,TR_01,231.84,11.18,2.59,49.61,0.0432,Residential,None,None,Transformer
2025-05-01 15:40:00,SS_001,TR_01,228.61,12.54,2.87,49.99,0.0478,Industrial,None,None,Transformer
2025-05-01 15:41:00,SS_001,TR_01,222.97,9.84,2.19,50.34,0.0365,Commercial,Overload,Load_Balance,Transformer
